entry_time_cst,exit_time_cst,symbol,direction,entry_price,exit_price,quantity,pnl_usdt,outcome,duration_minutes
2026-05-04 15:21:05 CST,2026-05-04 23:40:04 CST,PIEVERSEUSDT,SHORT,0.72550476,0.7186,8.0,-0.004,LOSS,498.99
2026-05-04 15:21:05 CST,2026-05-05 09:02:41 CST,PIEVERSEUSDT,SHORT,0.72550476,0.7078,8.0,0.0,BREAKEVEN,1061.61
2026-05-04 15:21:05 CST,2026-05-05 12:52:36 CST,PIEVERSEUSDT,SHORT,0.70935321,0.7327,10.0,-0.249,LOSS,1291.52
2026-05-04 15:21:05 CST,2026-05-05 14:52:36 CST,PIEVERSEUSDT,SHORT,0.72102818,0.7526,7.0,-0.0882,LOSS,1411.52
2026-05-04 15:21:05 CST,2026-05-05 14:52:36 CST,PIEVERSEUSDT,SHORT,0.72102818,0.7527,1.0,-0.0127,LOSS,1411.52
2026-05-04 15:21:05 CST,2026-05-05 16:55:12 CST,PIEVERSEUSDT,SHORT,0.72102818,0.7386,10.0,0.0,BREAKEVEN,1534.12
2026-05-04 15:21:05 CST,2026-05-05 22:25:04 CST,PIEVERSEUSDT,SHORT,0.72640423,0.7272,7.0,-0.0042,LOSS,1863.99
2026-05-04 15:21:05 CST,2026-05-06 00:10:06 CST,PIEVERSEUSDT,SHORT,0.72745275,0.7299,7.0,-0.0035,LOSS,1969.02
2026-05-04 15:21:05 CST,2026-05-06 00:32:44 CST,PIEVERSEUSDT,SHORT,0.72745275,0.7258,7.0,0.0,BREAKEVEN,1991.65
2026-05-04 15:21:05 CST,2026-05-06 00:37:42 CST,PIEVERSEUSDT,SHORT,0.72672434,0.7246,7.0,0.0,BREAKEVEN,1996.61
2026-05-04 15:21:05 CST,2026-05-06 04:05:05 CST,PIEVERSEUSDT,SHORT,0.72709755,0.7362,9.0,-0.0657,LOSS,2204.0
2026-05-04 15:21:05 CST,2026-05-06 05:52:34 CST,PIEVERSEUSDT,SHORT,0.7325842,0.7454,7.0,-0.0273,LOSS,2311.48
2026-05-04 15:21:05 CST,2026-05-06 05:52:34 CST,PIEVERSEUSDT,SHORT,0.7325842,0.7454,1.0,-0.0039,LOSS,2311.48
2026-05-04 15:21:05 CST,2026-05-06 07:30:10 CST,PIEVERSEUSDT,SHORT,0.7325842,0.7369,5.0,0.0,BREAKEVEN,2409.09
2026-05-04 15:21:05 CST,2026-05-06 07:30:10 CST,PIEVERSEUSDT,SHORT,0.7325842,0.7369,7.0,0.0,BREAKEVEN,2409.09
2026-05-04 15:21:05 CST,2026-05-06 07:30:10 CST,PIEVERSEUSDT,SHORT,0.7325842,0.7369,1.0,0.0,BREAKEVEN,2409.09
2026-05-06 13:32:32 CST,2026-05-06 15:40:06 CST,PIEVERSEUSDT,SHORT,0.76365,0.7709,7.0,-0.0161,LOSS,127.57
2026-05-06 13:32:32 CST,2026-05-06 15:40:06 CST,PIEVERSEUSDT,SHORT,0.76365,0.7709,6.0,-0.0138,LOSS,127.57
2026-05-06 13:32:32 CST,2026-05-06 17:02:43 CST,PIEVERSEUSDT,SHORT,0.76365,0.7602,13.0,0.0,BREAKEVEN,210.18
2026-05-06 19:17:35 CST,2026-05-06 21:05:11 CST,PIEVERSEUSDT,SHORT,0.75845385,0.7338,13.0,0.0,BREAKEVEN,107.6
2026-05-07 03:07:32 CST,2026-05-07 05:50:04 CST,PIEVERSEUSDT,SHORT,0.7432,0.7435,13.0,0.0065,WIN,162.54
2026-05-07 03:07:32 CST,2026-05-07 08:05:07 CST,PIEVERSEUSDT,SHORT,0.745072,0.7472,12.0,-0.0012,LOSS,297.57
2026-05-07 03:07:32 CST,2026-05-07 11:25:05 CST,PIEVERSEUSDT,SHORT,0.7444868,0.7438,7.0,-0.0028,LOSS,497.55
2026-05-07 03:07:32 CST,2026-05-07 14:05:05 CST,PIEVERSEUSDT,SHORT,0.74481368,0.7457,11.0,-0.0055,LOSS,657.54
2026-05-07 03:07:32 CST,2026-05-07 17:07:42 CST,PIEVERSEUSDT,SHORT,0.74481368,0.728,12.0,0.0,BREAKEVEN,840.17
2026-05-07 03:07:32 CST,2026-05-07 21:47:35 CST,PIEVERSEUSDT,SHORT,0.73066976,0.7509,13.0,-0.2379,LOSS,1120.05
